order_id,order_date,city,product,unit_price,quantity,total_revenue
IN-4561,2025-05-31,Bengaluru,Smartphone,51877.5,5,259387.5
IN-4562,2025-11-13,Bengaluru,Smartphone,27843.75,5,139218.75
IN-4563,2025-09-23,Maharashtra,Earbuds,61754.0,4,247016.0
IN-4564,2025-03-08,Bengaluru,Smartwatch,67665.0,1,67665.0
IN-4565,2025-04-02,Hyderabad,Smartwatch,23091.0,3,69273.0
IN-4566,2025-07-11,Gujrat,Backpack,64581.0,4,258324.0
IN-4567,2025-06-11,Bengaluru,Smartwatch,10275.0,2,20550.0
IN-4568,2025-04-22,Delhi,Laptop,14977.0,5,74885.0
IN-4569,2025-02-06,Chennai,Power Bank,806.0,1,806.0
IN-4570,2025-01-20,Hyderabad,Smartphone,4244.0,1,4244.0
IN-4571,2025-08-26,Maharashtra,Earbuds,32013.0,3,96039.0
IN-4572,2025-03-26,Chennai,Smartphone,35641.0,1,35641.0
IN-4573,2025-07-28,Hyderabad,Smartwatch,23695.0,1,23695.0
IN-4574,2025-10-23,Bengaluru,Earbuds,88415.0,4,353660.0
IN-4575,2025-02-04,Chennai,Earbuds,55735.0,1,55735.0
IN-4576,2025-04-14,Bengaluru,Earbuds,58076.25,5,290381.25
IN-4577,2025-07-17,Bengaluru,Earbuds,84080.0,1,84080.0
IN-4578,2025-02-27,Chennai,Backpack,15315.0,5,76575.0
IN-4579,2025-05-31,Chennai,Earbuds,11856.0,4,47424.0
IN-4580,2025-09-10,Maharashtra,Smartwatch,56283.0,4,225132.0
IN-4581,2025-09-12,Hyderabad,Backpack,63679.0,2,127358.0
IN-4582,2025-10-30,Delhi,Smartphone,44495.0,1,44495.0
IN-4583,2025-11-19,Bengaluru,Smartphone,86377.5,5,431887.5
IN-4584,2025-12-10,Bengaluru,Power Bank,63005.0,4,252020.0
IN-4585,2025-09-13,Maharashtra,Smartphone,33500.0,4,134000.0
IN-4586,2025-02-22,Maharashtra,Smartphone,28602.0,2,57204.0
IN-4587,2025-05-26,Bengaluru,Backpack,30051.25,4,120205.0
IN-4588,2025-03-20,Bengaluru,Backpack,65200.0,2,130400.0
IN-4589,2025-04-09,Maharashtra,Laptop,32994.0,3,98982.0
IN-4590,2025-07-17,Bengaluru,Smartphone,55882.5,4,223530.0
IN-4591,2025-08-18,Maharashtra,Backpack,33826.0,2,67652.0
IN-4592,2025-06-22,Chennai,Smartphone,15043.0,5,75215.0
IN-4593,2025-12-19,Gujrat,Smartphone,26910.0,5,134550.0
IN-4594,2025-08-20,Hyderabad,Smartphone,43662.0,5,218310.0
IN-4595,2025-07-17,Delhi,Smartwatch,23845.0,2,47690.0
IN-4596,2025-03-13,Bengaluru,Earbuds,59898.75,1,59898.75
IN-4597,2025-01-20,Chennai,Backpack,47893.0,2,95786.0
IN-4598,2025-11-30,Delhi,Smartphone,72639.0,3,217917.0
IN-4599,2025-05-22,Maharashtra,Earbuds,26554.0,4,106216.0
IN-4600,2025-12-18,Maharashtra,Backpack,28021.0,1,28021.0
IN-4601,2025-11-28,Delhi,Earbuds,36278.0,5,181390.0
IN-4602,2025-04-21,Bengaluru,Smartwatch,19505.0,2,39010.0
IN-4603,2025-06-11,Maharashtra,Backpack,19429.0,4,77716.0
IN-4604,2025-06-24,Maharashtra,Smartwatch,74641.0,4,298564.0
IN-4605,2025-08-26,Maharashtra,Backpack,21116.0,4,84464.0
IN-4606,2025-06-14,Maharashtra,Smartphone,50978.0,1,50978.0
IN-4607,2025-12-15,Gujrat,Smartwatch,39745.0,3,119235.0
IN-4608,2025-10-09,Gujrat,Power Bank,20323.0,4,81292.0
IN-4609,2025-06-25,Gujrat,Earbuds,8473.0,2,16946.0
IN-4610,2025-02-07,Maharashtra,Smartwatch,22030.0,4,88120.0
IN-4611,2025-03-29,Hyderabad,Smartphone,34351.0,4,137404.0
IN-4612,2025-12-23,Hyderabad,Smartwatch,37820.0,4,151280.0
IN-4613,2025-09-28,Chennai,Laptop,27276.0,2,54552.0
IN-4614,2025-04-23,Delhi,Smartwatch,48512.0,2,97024.0
IN-4615,2025-04-22,Gujrat,Laptop,72340.0,2,144680.0
IN-4616,2025-07-09,Chennai,Backpack,18607.0,2,37214.0
IN-4617,2025-01-23,Bengaluru,Smartwatch,41047.5,3,123142.5
IN-4618,2025-07-13,Maharashtra,Earbuds,57060.0,2,114120.0
IN-4619,2025-04-14,Maharashtra,Backpack,24930.0,5,124650.0
IN-4620,2025-01-21,Maharashtra,Smartphone,10699.0,3,32097.0
IN-4621,2025-07-05,Gujrat,Backpack,43897.0,5,219485.0
IN-4622,2025-03-12,Maharashtra,Earbuds,56619.0,3,169857.0
IN-4623,2025-07-20,Hyderabad,Smartwatch,19660.0,2,39320.0
IN-4624,2025-08-23,Delhi,Earbuds,61590.0,3,184770.0
IN-4625,2025-01-25,Maharashtra,Backpack,18604.0,3,55812.0
IN-4626,2025-10-12,Delhi,Backpack,53927.0,1,53927.0
IN-4627,2025-10-15,Bengaluru,Power Bank,45775.0,5,228875.0
IN-4628,2025-04-29,Bengaluru,Laptop,27953.75,5,139768.75
IN-4629,2025-04-01,Chennai,Power Bank,68294.0,1,68294.0
IN-4630,2025-12-30,Maharashtra,Earbuds,53048.0,3,159144.0
IN-4631,2025-01-04,Maharashtra,Backpack,23706.0,4,94824.0
IN-4632,2025-02-18,Hyderabad,Smartwatch,23702.0,3,71106.0
IN-4633,2025-09-30,Maharashtra,Earbuds,60052.0,5,300260.0
IN-4634,2025-09-30,Maharashtra,Smartwatch,17314.0,1,17314.0
IN-4635,2025-03-20,Bengaluru,Smartwatch,46392.5,5,231962.5
IN-4636,2025-03-25,Gujrat,Earbuds,17515.0,1,17515.0
IN-4637,2025-09-12,Maharashtra,Power Bank,11019.0,1,11019.0
IN-4638,2025-10-21,Hyderabad,Earbuds,35814.0,2,71628.0
IN-4639,2025-08-30,Maharashtra,Backpack,3788.0,5,18940.0
IN-4640,2025-04-29,Maharashtra,Smartphone,5116.0,3,15348.0
IN-4641,2025-11-17,Bengaluru,Smartphone,51862.5,2,103725.0
IN-4642,2025-09-27,Delhi,Backpack,43085.0,3,129255.0
IN-4643,2025-02-12,Hyderabad,Smartphone,34875.0,2,69750.0
IN-4644,2025-12-15,Delhi,Backpack,62333.0,1,62333.0
IN-4645,2025-08-24,Maharashtra,Backpack,15383.0,4,61532.0
IN-4646,2025-08-22,Maharashtra,Smartwatch,62399.0,2,124798.0
IN-4647,2025-08-15,Maharashtra,Smartphone,71013.0,4,284052.0
IN-4648,2025-12-12,Maharashtra,Power Bank,29788.0,2,59576.0
IN-4649,2025-06-27,Bengaluru,Earbuds,77348.75,2,154697.5
IN-4650,2025-06-28,Hyderabad,Earbuds,16918.0,2,33836.0
IN-4651,2025-12-23,Delhi,Smartwatch,56881.0,3,170643.0
IN-4652,2025-01-11,Maharashtra,Smartwatch,55122.0,4,220488.0
IN-4653,2025-01-27,Maharashtra,Earbuds,27797.0,1,27797.0
IN-4654,2025-07-27,Hyderabad,Power Bank,27901.0,3,83703.0
IN-4655,2025-08-29,Maharashtra,Laptop,67065.0,2,134130.0
IN-4656,2025-08-29,Maharashtra,Earbuds,13684.0,5,68420.0
IN-4657,2025-03-24,Maharashtra,Backpack,42845.0,1,42845.0
IN-4658,2025-07-07,Maharashtra,Smartphone,45559.0,5,227795.0
IN-4659,2025-05-02,Hyderabad,Smartwatch,63561.0,2,127122.0
IN-4660,2025-01-02,Bengaluru,Earbuds,10877.5,5,54387.5
IN-4661,2025-08-25,Chennai,Smartwatch,62572.0,5,312860.0
IN-4662,2025-08-11,Maharashtra,Laptop,63360.0,5,316800.0
IN-4663,2025-02-03,Bengaluru,Smartwatch,32003.75,2,64007.5
IN-4664,2025-01-24,Bengaluru,Smartwatch,54221.25,2,108442.5
IN-4665,2025-07-04,Maharashtra,Smartwatch,18262.0,2,36524.0
IN-4666,2025-12-29,Bengaluru,Smartwatch,5236.25,3,15708.75
IN-4667,2025-06-27,Maharashtra,Smartphone,68017.0,5,340085.0
IN-4668,2025-04-30,Bengaluru,Smartwatch,51940.0,4,207760.0
IN-4669,2025-12-19,Bengaluru,Laptop,46262.5,2,92525.0
IN-4670,2025-01-26,Bengaluru,Smartwatch,93298.75,2,186597.5
IN-4671,2025-05-19,Maharashtra,Earbuds,44955.0,2,89910.0
IN-4672,2025-03-05,Maharashtra,Earbuds,13086.0,4,52344.0
IN-4673,2025-04-25,Bengaluru,Smartwatch,85757.5,1,85757.5
IN-4674,2025-02-22,Maharashtra,Smartphone,60487.0,5,302435.0
IN-4675,2025-09-16,Maharashtra,Smartphone,56736.0,5,283680.0
IN-4676,2025-11-12,Gujrat,Earbuds,46407.0,1,46407.0
IN-4677,2025-03-30,Gujrat,Power Bank,15891.0,4,63564.0
IN-4678,2025-03-04,Chennai,Laptop,48076.0,1,48076.0
IN-4679,2025-12-31,Maharashtra,Smartwatch,49048.0,4,196192.0
IN-4680,2025-10-22,Chennai,Laptop,63348.0,5,316740.0
IN-4681,2025-12-01,Maharashtra,Laptop,37086.0,1,37086.0
IN-4682,2025-11-09,Maharashtra,Power Bank,23900.0,5,119500.0
IN-4683,2025-03-30,Bengaluru,Backpack,38360.0,1,38360.0
IN-4684,2025-11-27,Maharashtra,Backpack,65087.0,5,325435.0
IN-4685,2025-01-15,Maharashtra,Power Bank,3622.0,4,14488.0
IN-4686,2025-09-14,Maharashtra,Laptop,29573.0,2,59146.0
IN-4687,2025-06-30,Maharashtra,Earbuds,71256.0,1,71256.0
IN-4688,2025-11-18,Maharashtra,Earbuds,28784.0,1,28784.0
IN-4689,2025-04-03,Hyderabad,Smartphone,60407.0,4,241628.0
IN-4690,2025-02-18,Gujrat,Earbuds,28761.0,4,115044.0
IN-4691,2025-05-10,Maharashtra,Smartwatch,56319.0,4,225276.0
IN-4692,2025-09-30,Chennai,Smartphone,61666.0,2,123332.0
IN-4693,2025-07-03,Maharashtra,Smartwatch,17201.0,2,34402.0
IN-4694,2025-05-02,Maharashtra,Power Bank,35304.0,3,105912.0
IN-4695,2025-02-08,Hyderabad,Smartphone,6885.0,4,27540.0
IN-4696,2025-08-26,Bengaluru,Smartwatch,92565.0,4,370260.0
IN-4697,2025-12-29,Bengaluru,Power Bank,86532.5,2,173065.0
IN-4698,2025-03-05,Maharashtra,Power Bank,9990.0,5,49950.0
IN-4699,2025-04-02,Bengaluru,Power Bank,83657.5,4,334630.0
IN-4700,2025-04-15,Delhi,Smartphone,23746.0,2,47492.0
IN-4701,2025-01-31,Delhi,Backpack,33547.0,3,100641.0
IN-4702,2025-11-20,Maharashtra,Backpack,8187.0,1,8187.0
IN-4703,2025-09-21,Maharashtra,Smartphone,52370.0,5,261850.0
IN-4704,2025-02-07,Delhi,Smartwatch,38534.0,3,115602.0
IN-4705,2025-09-04,Maharashtra,Smartphone,46346.0,4,185384.0
IN-4706,2025-11-20,Chennai,Laptop,72906.0,4,291624.0
IN-4707,2025-12-02,Maharashtra,Smartphone,20746.0,5,103730.0
IN-4708,2025-12-08,Hyderabad,Earbuds,60352.0,1,60352.0
IN-4709,2025-08-31,Chennai,Laptop,19899.0,4,79596.0
IN-4710,2025-04-28,Hyderabad,Smartphone,15445.0,2,30890.0
IN-4711,2025-10-16,Bengaluru,Smartwatch,87415.0,2,174830.0
IN-4712,2025-01-15,Bengaluru,Laptop,53321.25,3,159963.75
IN-4713,2025-10-14,Delhi,Earbuds,43223.0,5,216115.0
IN-4714,2025-04-26,Bengaluru,Smartwatch,86630.0,3,259890.0
IN-4715,2025-04-10,Bengaluru,Backpack,92425.0,4,369700.0
IN-4716,2025-09-24,Bengaluru,Smartphone,81586.25,4,326345.0
IN-4717,2025-06-20,Hyderabad,Smartwatch,30809.0,2,61618.0
IN-4718,2025-03-04,Bengaluru,Smartwatch,19682.5,1,19682.5
IN-4719,2025-02-01,Hyderabad,Laptop,53231.0,4,212924.0
IN-4720,2025-01-30,Maharashtra,Smartphone,19652.0,4,78608.0
IN-4721,2025-06-25,Maharashtra,Smartwatch,36571.0,5,182855.0
IN-4722,2025-03-31,Hyderabad,Earbuds,37522.0,2,75044.0
IN-4723,2025-01-02,Gujrat,Smartwatch,25016.0,1,25016.0
IN-4724,2025-03-01,Bengaluru,Backpack,87421.25,3,262263.75
IN-4725,2025-09-19,Hyderabad,Smartphone,13748.0,4,54992.0
IN-4726,2025-08-24,Maharashtra,Laptop,63209.0,2,126418.0
IN-4727,2025-10-08,Maharashtra,Backpack,33425.0,5,167125.0
IN-4728,2025-03-31,Maharashtra,Backpack,37346.0,1,37346.0
IN-4729,2025-06-23,Maharashtra,Earbuds,55717.0,4,222868.0
IN-4730,2025-12-10,Gujrat,Laptop,54200.0,4,216800.0
IN-4731,2025-10-30,Hyderabad,Power Bank,36266.0,3,108798.0
IN-4732,2025-05-27,Maharashtra,Backpack,15774.0,3,47322.0
IN-4733,2025-08-03,Bengaluru,Power Bank,2632.5,4,10530.0
IN-4734,2025-01-25,Maharashtra,Smartwatch,36758.0,3,110274.0
IN-4735,2025-12-23,Maharashtra,Smartphone,37985.0,3,113955.0
IN-4736,2025-10-13,Maharashtra,Power Bank,51804.0,4,207216.0
IN-4737,2025-09-06,Maharashtra,Laptop,22468.0,5,112340.0
IN-4738,2025-03-09,Maharashtra,Smartwatch,6361.0,2,12722.0
IN-4739,2025-08-14,Gujrat,Earbuds,36871.0,2,73742.0
IN-4740,2025-08-08,Gujrat,Power Bank,28782.0,1,28782.0
IN-4741,2025-03-05,Gujrat,Smartwatch,29328.0,5,146640.0
IN-4742,2025-02-04,Bengaluru,Smartphone,65063.75,2,130127.5
IN-4743,2025-03-11,Maharashtra,Smartphone,15045.0,3,45135.0
IN-4744,2025-10-05,Bengaluru,Smartwatch,79215.0,3,237645.0
IN-4745,2025-05-05,Delhi,Power Bank,6274.0,1,6274.0
IN-4746,2025-12-01,Maharashtra,Laptop,23598.0,2,47196.0
IN-4747,2025-01-03,Maharashtra,Earbuds,40845.0,1,40845.0
IN-4748,2025-12-13,Maharashtra,Smartphone,61490.0,1,61490.0
IN-4749,2025-12-05,Maharashtra,Power Bank,6273.0,5,31365.0
IN-4750,2025-08-19,Gujrat,Smartwatch,38661.0,2,77322.0
IN-4751,2025-03-26,Delhi,Smartphone,67410.0,3,202230.0
IN-4752,2025-07-25,Delhi,Earbuds,51287.0,4,205148.0
IN-4753,2025-08-13,Maharashtra,Backpack,2106.0,3,6318.0
IN-4754,2025-04-19,Maharashtra,Smartwatch,46335.0,2,92670.0
IN-4755,2025-08-07,Hyderabad,Power Bank,62124.0,1,62124.0
IN-4756,2025-06-30,Delhi,Power Bank,21651.0,1,21651.0
IN-4757,2025-12-30,Maharashtra,Smartphone,12194.0,3,36582.0
IN-4758,2025-10-21,Gujrat,Backpack,49355.0,5,246775.0
IN-4759,2025-05-25,Bengaluru,Backpack,79548.75,4,318195.0
IN-4760,2025-09-14,Gujrat,Power Bank,58017.0,1,58017.0
IN-4761,2025-07-18,Maharashtra,Backpack,53536.0,1,53536.0
IN-4762,2025-01-01,Maharashtra,Power Bank,21376.0,2,42752.0
IN-4763,2025-10-20,Maharashtra,Power Bank,70864.0,2,141728.0
IN-4764,2025-04-12,Maharashtra,Laptop,62328.0,3,186984.0
IN-4765,2025-10-04,Chennai,Earbuds,32030.0,2,64060.0
IN-4766,2025-07-16,Gujrat,Laptop,35609.0,1,35609.0
IN-4767,2025-01-04,Chennai,Backpack,2182.0,1,2182.0
IN-4768,2025-07-05,Hyderabad,Laptop,12955.0,3,38865.0
IN-4769,2025-08-29,Chennai,Smartphone,13731.0,4,54924.0
IN-4770,2025-11-08,Maharashtra,Smartwatch,43242.0,2,86484.0
IN-4771,2025-07-25,Delhi,Backpack,8067.0,4,32268.0
IN-4772,2025-09-24,Delhi,Earbuds,51151.0,2,102302.0
IN-4773,2025-01-28,Hyderabad,Power Bank,59559.0,4,238236.0
IN-4774,2025-07-12,Bengaluru,Backpack,5601.25,3,16803.75
IN-4775,2025-04-29,Maharashtra,Smartphone,21087.0,3,63261.0
IN-4776,2025-08-02,Chennai,Smartphone,71870.0,1,71870.0
IN-4777,2025-11-08,Bengaluru,Smartphone,50718.75,4,202875.0
IN-4778,2025-08-04,Gujrat,Smartwatch,1849.0,3,5547.0
IN-4779,2025-12-15,Delhi,Earbuds,8885.0,3,26655.0
IN-4780,2025-03-03,Maharashtra,Smartphone,45546.0,1,45546.0
IN-4781,2025-09-22,Maharashtra,Laptop,24218.0,5,121090.0
IN-4782,2025-05-09,Maharashtra,Power Bank,33716.0,3,101148.0
IN-4783,2025-02-04,Maharashtra,Laptop,23310.0,4,93240.0
IN-4784,2025-12-13,Hyderabad,Smartphone,56173.0,3,168519.0
IN-4785,2025-07-29,Chennai,Power Bank,24619.0,4,98476.0
IN-4786,2025-01-03,Gujrat,Power Bank,68540.0,5,342700.0
IN-4787,2025-12-14,Maharashtra,Power Bank,35986.0,3,107958.0
IN-4788,2025-07-30,Chennai,Smartphone,6052.0,2,12104.0
IN-4789,2025-01-28,Delhi,Smartwatch,31511.0,5,157555.0
IN-4790,2025-04-17,Maharashtra,Smartwatch,39475.0,3,118425.0
IN-4791,2025-03-28,Maharashtra,Backpack,6956.0,3,20868.0
IN-4792,2025-10-24,Delhi,Smartwatch,32782.0,4,131128.0
IN-4793,2025-01-04,Gujrat,Earbuds,21009.0,2,42018.0
IN-4794,2025-03-02,Delhi,Smartphone,61153.0,5,305765.0
IN-4795,2025-08-12,Maharashtra,Smartphone,43420.0,1,43420.0
IN-4796,2025-10-03,Delhi,Smartwatch,54391.0,2,108782.0
IN-4797,2025-11-01,Bengaluru,Backpack,72627.5,2,145255.0
IN-4798,2025-03-26,Delhi,Earbuds,33834.0,1,33834.0
IN-4799,2025-11-04,Hyderabad,Power Bank,39338.0,1,39338.0
IN-4800,2025-06-09,Delhi,Smartphone,70721.0,2,141442.0
IN-4801,2025-04-29,Maharashtra,Laptop,5269.0,5,26345.0
IN-4802,2025-08-25,Delhi,Power Bank,56966.0,4,227864.0
IN-4803,2025-08-01,Maharashtra,Power Bank,1037.0,5,5185.0
IN-4804,2025-06-06,Bengaluru,Smartphone,40768.75,4,163075.0
IN-4805,2025-06-03,Hyderabad,Backpack,47291.0,2,94582.0
IN-4806,2025-10-07,Bengaluru,Earbuds,22283.75,4,89135.0
IN-4807,2025-05-02,Hyderabad,Smartphone,30747.0,2,61494.0
IN-4808,2025-03-01,Delhi,Smartphone,73475.0,3,220425.0
IN-4809,2025-02-16,Delhi,Laptop,66655.0,3,199965.0
IN-4810,2025-10-04,Bengaluru,Laptop,51242.5,4,204970.0
IN-4811,2025-06-28,Hyderabad,Backpack,5227.0,3,15681.0
IN-4812,2025-08-27,Maharashtra,Laptop,27887.0,5,139435.0
IN-4813,2025-03-23,Maharashtra,Smartphone,64805.0,5,324025.0
IN-4814,2025-01-18,Bengaluru,Smartphone,42717.5,3,128152.5
IN-4815,2025-10-06,Bengaluru,Power Bank,88486.25,3,265458.75
IN-4816,2025-09-03,Hyderabad,Backpack,26627.0,4,106508.0
IN-4817,2025-10-31,Hyderabad,Backpack,57362.0,1,57362.0
IN-4818,2025-08-11,Bengaluru,Backpack,84703.75,3,254111.25
IN-4819,2025-02-25,Maharashtra,Power Bank,16756.0,5,83780.0
IN-4820,2025-11-06,Maharashtra,Backpack,65465.0,4,261860.0
IN-4821,2025-10-27,Gujrat,Laptop,58535.0,3,175605.0
IN-4822,2025-04-15,Bengaluru,Power Bank,90445.0,3,271335.0
IN-4823,2025-12-21,Bengaluru,Laptop,31245.0,2,62490.0
IN-4824,2025-11-12,Bengaluru,Laptop,77532.5,4,310130.0
IN-4825,2025-10-25,Maharashtra,Earbuds,36007.0,3,108021.0
IN-4826,2025-09-16,Bengaluru,Smartwatch,26561.25,1,26561.25
IN-4827,2025-04-10,Maharashtra,Smartwatch,42963.0,3,128889.0
IN-4828,2025-07-24,Maharashtra,Power Bank,35176.0,2,70352.0
IN-4829,2025-12-25,Chennai,Laptop,42239.0,5,211195.0
IN-4830,2025-06-10,Maharashtra,Earbuds,41571.0,5,207855.0
IN-4831,2025-07-30,Delhi,Earbuds,27881.0,2,55762.0
IN-4832,2025-07-20,Bengaluru,Earbuds,90322.5,2,180645.0
IN-4833,2025-01-07,Bengaluru,Laptop,39413.75,4,157655.0
IN-4834,2025-01-06,Bengaluru,Backpack,17675.0,1,17675.0
IN-4835,2025-07-31,Gujrat,Laptop,32648.0,1,32648.0
IN-4836,2025-01-04,Hyderabad,Backpack,924.0,3,2772.0
IN-4837,2025-01-24,Maharashtra,Smartphone,50155.0,5,250775.0
IN-4838,2025-03-05,Maharashtra,Smartwatch,2261.0,5,11305.0
IN-4839,2025-09-15,Chennai,Earbuds,33428.0,2,66856.0
IN-4840,2025-04-14,Maharashtra,Backpack,54127.0,1,54127.0
IN-4841,2025-03-20,Maharashtra,Smartphone,23082.0,4,92328.0
IN-4842,2025-01-06,Hyderabad,Smartwatch,46328.0,1,46328.0
IN-4843,2025-11-05,Bengaluru,Smartwatch,35881.25,4,143525.0
IN-4844,2025-10-13,Hyderabad,Earbuds,3699.0,1,3699.0
IN-4845,2025-01-16,Gujrat,Laptop,58808.0,5,294040.0
IN-4846,2025-02-14,Maharashtra,Smartphone,53210.0,1,53210.0
IN-4847,2025-04-02,Maharashtra,Earbuds,69237.0,5,346185.0
IN-4848,2025-10-21,Chennai,Laptop,9124.0,2,18248.0
IN-4849,2025-07-31,Bengaluru,Smartphone,72050.0,3,216150.0
IN-4850,2025-08-10,Bengaluru,Laptop,12453.75,3,37361.25
IN-4851,2025-02-10,Bengaluru,Earbuds,85227.5,5,426137.5
IN-4852,2025-10-16,Delhi,Smartwatch,5430.0,3,16290.0
IN-4853,2025-07-24,Maharashtra,Power Bank,7745.0,3,23235.0
IN-4854,2025-01-28,Maharashtra,Power Bank,74270.0,3,222810.0
IN-4855,2025-01-26,Bengaluru,Backpack,19453.75,2,38907.5
IN-4856,2025-11-15,Bengaluru,Backpack,21653.75,5,108268.75
IN-4857,2025-03-30,Bengaluru,Laptop,11158.75,4,44635.0
IN-4858,2025-01-28,Bengaluru,Laptop,39342.5,4,157370.0
IN-4859,2025-03-24,Chennai,Backpack,57321.0,2,114642.0
IN-4860,2025-10-22,Hyderabad,Earbuds,9544.0,2,19088.0
IN-4861,2025-07-20,Hyderabad,Laptop,59082.0,3,177246.0
IN-4862,2025-10-06,Delhi,Laptop,28429.0,5,142145.0
IN-4863,2025-11-27,Bengaluru,Power Bank,6996.25,1,6996.25
IN-4864,2025-06-10,Bengaluru,Power Bank,4111.25,1,4111.25
IN-4865,2025-12-06,Delhi,Smartwatch,6181.0,2,12362.0
IN-4866,2025-03-19,Maharashtra,Smartphone,60757.0,4,243028.0
IN-4867,2025-10-14,Hyderabad,Smartphone,22325.0,2,44650.0
IN-4868,2025-11-10,Maharashtra,Laptop,63637.0,1,63637.0
IN-4869,2025-08-25,Maharashtra,Smartwatch,3939.0,1,3939.0
IN-4870,2025-05-23,Maharashtra,Earbuds,25032.0,5,125160.0
IN-4871,2025-06-22,Delhi,Smartwatch,43299.0,1,43299.0
IN-4872,2025-08-06,Maharashtra,Earbuds,22301.0,3,66903.0
IN-4873,2025-01-11,Hyderabad,Backpack,18801.0,1,18801.0
IN-4874,2025-08-03,Gujrat,Earbuds,29725.0,5,148625.0
IN-4875,2025-08-03,Maharashtra,Laptop,71233.0,5,356165.0
IN-4876,2025-04-29,Chennai,Smartphone,64085.0,3,192255.0
IN-4877,2025-01-30,Maharashtra,Smartphone,24045.0,3,72135.0
IN-4878,2025-10-09,Maharashtra,Laptop,61356.0,2,122712.0
IN-4879,2025-01-12,Bengaluru,Backpack,22245.0,3,66735.0
IN-4880,2025-05-03,Chennai,Laptop,38710.0,4,154840.0
IN-4881,2025-01-03,Maharashtra,Earbuds,72971.0,2,145942.0
IN-4882,2025-10-13,Delhi,Earbuds,948.0,4,3792.0
IN-4883,2025-01-13,Gujrat,Smartphone,24506.0,1,24506.0
IN-4884,2025-02-09,Bengaluru,Smartwatch,81937.5,3,245812.5
IN-4885,2025-12-14,Bengaluru,Earbuds,30967.5,2,61935.0
IN-4886,2025-01-02,Maharashtra,Smartwatch,19977.0,5,99885.0
IN-4887,2025-08-03,Bengaluru,Smartphone,4603.75,4,18415.0
IN-4888,2025-03-18,Delhi,Smartphone,16022.0,2,32044.0
IN-4889,2025-07-12,Gujrat,Earbuds,58959.0,1,58959.0
IN-4890,2025-11-25,Bengaluru,Earbuds,42236.25,2,84472.5
IN-4891,2025-10-31,Delhi,Power Bank,26849.0,3,80547.0
IN-4892,2025-12-27,Bengaluru,Power Bank,78915.0,2,157830.0
IN-4893,2025-04-26,Chennai,Laptop,14530.0,1,14530.0
IN-4894,2025-07-17,Bengaluru,Smartwatch,76888.75,2,153777.5
IN-4895,2025-03-28,Bengaluru,Power Bank,2086.25,5,10431.25
IN-4896,2025-10-08,Gujrat,Power Bank,15107.0,5,75535.0
IN-4897,2025-02-11,Bengaluru,Smartwatch,66386.25,2,132772.5
IN-4898,2025-09-18,Maharashtra,Power Bank,1734.0,1,1734.0
IN-4899,2025-01-14,Maharashtra,Power Bank,38122.0,5,190610.0
IN-4900,2025-11-23,Chennai,Earbuds,41572.0,1,41572.0
IN-4901,2025-01-06,Bengaluru,Smartwatch,33306.25,5,166531.25
IN-4902,2025-03-31,Maharashtra,Backpack,11655.0,5,58275.0
IN-4903,2025-01-12,Maharashtra,Smartwatch,63484.0,4,253936.0
IN-4904,2025-12-10,Bengaluru,Power Bank,28687.5,1,28687.5
IN-4905,2025-07-28,Maharashtra,Earbuds,72962.0,4,291848.0
IN-4906,2025-10-24,Bengaluru,Earbuds,55607.5,1,55607.5
IN-4907,2025-07-23,Delhi,Smartphone,62140.0,3,186420.0
IN-4908,2025-11-29,Delhi,Earbuds,62142.0,5,310710.0
IN-4909,2025-12-06,Delhi,Power Bank,48490.0,5,242450.0
IN-4910,2025-06-21,Maharashtra,Power Bank,11053.0,3,33159.0
IN-4911,2025-02-02,Chennai,Earbuds,42665.0,1,42665.0
IN-4912,2025-10-25,Bengaluru,Power Bank,75817.5,3,227452.5
IN-4913,2025-12-19,Gujrat,Smartphone,14074.0,5,70370.0
IN-4914,2025-05-24,Maharashtra,Smartphone,54687.0,3,164061.0
IN-4915,2025-03-21,Maharashtra,Backpack,62644.0,1,62644.0
IN-4916,2025-05-21,Bengaluru,Smartwatch,26821.25,2,53642.5
IN-4917,2025-04-08,Maharashtra,Smartwatch,30954.0,1,30954.0
IN-4918,2025-11-04,Delhi,Power Bank,7834.0,5,39170.0
IN-4919,2025-02-26,Maharashtra,Smartwatch,23053.0,1,23053.0
IN-4920,2025-11-08,Hyderabad,Power Bank,42005.0,4,168020.0
IN-4921,2025-09-25,Bengaluru,Smartwatch,24291.25,1,24291.25
IN-4922,2025-12-30,Maharashtra,Smartwatch,41131.0,2,82262.0
IN-4923,2025-02-04,Bengaluru,Laptop,19728.75,4,78915.0
IN-4924,2025-04-17,Bengaluru,Smartphone,68168.75,4,272675.0
IN-4925,2025-03-06,Delhi,Smartphone,74568.0,2,149136.0
IN-4926,2025-05-17,Bengaluru,Earbuds,26786.25,2,53572.5
IN-4927,2025-12-05,Bengaluru,Power Bank,90615.0,5,453075.0
IN-4928,2025-03-25,Bengaluru,Smartphone,34790.0,4,139160.0
IN-4929,2025-04-12,Chennai,Smartphone,40173.0,3,120519.0
IN-4930,2025-10-23,Hyderabad,Smartwatch,60656.0,3,181968.0
IN-4931,2025-05-03,Gujrat,Smartphone,61772.0,2,123544.0
IN-4932,2025-03-04,Delhi,Power Bank,53070.0,3,159210.0
IN-4933,2025-04-04,Maharashtra,Power Bank,1970.0,1,1970.0
